,track_id,track_name,track_name_translation_list,track_rating,commontrack_id,instrumental,explicit,has_lyrics,has_subtitles,has_richsync,num_favourite,album_id,album_name,artist_id,artist_name,track_share_url,track_edit_url,restricted,updated_time,primary_genres,country
1411,216653039,Thot Shit,[],100,127616116,0,1,1,1,1,24,44569300,Thot Shit - Single,33909962,Megan Thee Stallion,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T01:25:55Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",BV
1412,203205447,Levitating (feat. DaBaby),[],100,116305023,0,1,1,1,1,587,40235456,Levitating (feat. DaBaby),46525842,Dua Lipa feat. DaBaby,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-04-24T02:42:00Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",BV
1413,215791500,Leave Before You Love Me (with Jonas Brothers),[],100,126904069,0,0,1,1,1,82,44253824,Leave Before You Love Me - Single,49222748,Marshmello feat. Jonas Brothers,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-21T12:08:38Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",BV
1414,217955481,Bad Habits,[],100,128751060,0,0,1,1,1,82,45063570,Bad Habits,49581672,Ed Sheeran,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-26T06:14:08Z,{'music_genre_list': []},TF
1415,215209212,Fancy Like,[],100,126911332,0,0,1,1,0,12,44162802,Country Stuff,13865343,Walker Hayes,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T16:25:21Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",TF
1416,34053183,Have You Ever Seen the Rain,[],99,276145,0,0,1,1,1,5784,15499776,Chronicle: The 20 Greatest Hits,913,Creedence Clearwater Revival,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-01-31T02:20:53Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}",TF
1417,206779348,Lil Bit,[],100,116560744,0,1,1,1,1,38,41406915,Lil Bit - Single,46588026,Nelly feat. Florida Georgia Line,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-11-12T14:06:27Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}, {'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",TF
1418,215920329,good 4 u,[],100,126980016,0,1,1,1,1,88,44287242,SOUR,32153100,Olivia Rodrigo,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-06T09:19:37Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",TF
1419,211026310,Leave The Door Open,[],100,123186089,0,0,1,1,1,1170,42925518,Leave The Door Open - Single,48153589,Bruno Mars feat. Anderson .Paak & Silk Sonic,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-03T21:17:41Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",TF
1420,218594176,Ride the Lightning (717 Tapes),[],97,129319919,0,0,1,1,0,0,45296116,Ride the Lightning (717 Tapes) - Single,47164815,Warren Zeiders,https://www.musixmatch.com/lyrics/Warren-Zeiders/Ride-the-Lightning-717-Tapes?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Warren-Zeiders/Ride-the-Lightning-717-Tapes/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-29T23:06:52Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 10, 'music_genre_parent_id': 34, 'music_genre_name': 'Singer/Songwriter', 'music_genre_name_extended': 'Singer/Songwriter', 'music_genre_vanity': 'Singer-Songwriter'}}]}",TF
1421,216653039,Thot Shit,[],100,127616116,0,1,1,1,1,24,44569300,Thot Shit - Single,33909962,Megan Thee Stallion,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T01:25:55Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",TF
1422,203205447,Levitating (feat. DaBaby),[],100,116305023,0,1,1,1,1,587,40235456,Levitating (feat. DaBaby),46525842,Dua Lipa feat. DaBaby,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-04-24T02:42:00Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",TF
1423,215791500,Leave Before You Love Me (with Jonas Brothers),[],100,126904069,0,0,1,1,1,82,44253824,Leave Before You Love Me - Single,49222748,Marshmello feat. Jonas Brothers,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-21T12:08:38Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",TF
1424,217955481,Bad Habits,[],100,128751060,0,0,1,1,1,82,45063570,Bad Habits,49581672,Ed Sheeran,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-26T06:14:08Z,{'music_genre_list': []},HM
1425,215209212,Fancy Like,[],100,126911332,0,0,1,1,0,12,44162802,Country Stuff,13865343,Walker Hayes,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T16:25:21Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",HM
1426,34053183,Have You Ever Seen the Rain,[],99,276145,0,0,1,1,1,5784,15499776,Chronicle: The 20 Greatest Hits,913,Creedence Clearwater Revival,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-01-31T02:20:53Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}",HM
1427,206779348,Lil Bit,[],100,116560744,0,1,1,1,1,38,41406915,Lil Bit - Single,46588026,Nelly feat. Florida Georgia Line,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-11-12T14:06:27Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}, {'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",HM
1428,215920329,good 4 u,[],100,126980016,0,1,1,1,1,88,44287242,SOUR,32153100,Olivia Rodrigo,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-06T09:19:37Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",HM
1429,211026310,Leave The Door Open,[],100,123186089,0,0,1,1,1,1170,42925518,Leave The Door Open - Single,48153589,Bruno Mars feat. Anderson .Paak & Silk Sonic,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-03T21:17:41Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",HM
1430,218594176,Ride the Lightning (717 Tapes),[],97,129319919,0,0,1,1,0,0,45296116,Ride the Lightning (717 Tapes) - Single,47164815,Warren Zeiders,https://www.musixmatch.com/lyrics/Warren-Zeiders/Ride-the-Lightning-717-Tapes?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Warren-Zeiders/Ride-the-Lightning-717-Tapes/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-29T23:06:52Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 10, 'music_genre_parent_id': 34, 'music_genre_name': 'Singer/Songwriter', 'music_genre_name_extended': 'Singer/Songwriter', 'music_genre_vanity': 'Singer-Songwriter'}}]}",HM
1431,216653039,Thot Shit,[],100,127616116,0,1,1,1,1,24,44569300,Thot Shit - Single,33909962,Megan Thee Stallion,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T01:25:55Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",HM
1432,203205447,Levitating (feat. DaBaby),[],100,116305023,0,1,1,1,1,587,40235456,Levitating (feat. DaBaby),46525842,Dua Lipa feat. DaBaby,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-04-24T02:42:00Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",HM
1433,215791500,Leave Before You Love Me (with Jonas Brothers),[],100,126904069,0,0,1,1,1,82,44253824,Leave Before You Love Me - Single,49222748,Marshmello feat. Jonas Brothers,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-21T12:08:38Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",HM
1434,217955481,Bad Habits,[],100,128751060,0,0,1,1,1,82,45063570,Bad Habits,49581672,Ed Sheeran,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-26T06:14:08Z,{'music_genre_list': []},CX
1435,215209212,Fancy Like,[],100,126911332,0,0,1,1,0,12,44162802,Country Stuff,13865343,Walker Hayes,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T16:25:21Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",CX
1436,34053183,Have You Ever Seen the Rain,[],99,276145,0,0,1,1,1,5784,15499776,Chronicle: The 20 Greatest Hits,913,Creedence Clearwater Revival,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-01-31T02:20:53Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}",CX
1437,206779348,Lil Bit,[],100,116560744,0,1,1,1,1,38,41406915,Lil Bit - Single,46588026,Nelly feat. Florida Georgia Line,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-11-12T14:06:27Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}, {'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",CX
1438,215920329,good 4 u,[],100,126980016,0,1,1,1,1,88,44287242,SOUR,32153100,Olivia Rodrigo,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-06T09:19:37Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",CX
1439,211026310,Leave The Door Open,[],100,123186089,0,0,1,1,1,1170,42925518,Leave The Door Open - Single,48153589,Bruno Mars feat. Anderson .Paak & Silk Sonic,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-03T21:17:41Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",CX
1440,218594176,Ride the Lightning (717 Tapes),[],97,129319919,0,0,1,1,0,0,45296116,Ride the Lightning (717 Tapes) - Single,47164815,Warren Zeiders,https://www.musixmatch.com/lyrics/Warren-Zeiders/Ride-the-Lightning-717-Tapes?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Warren-Zeiders/Ride-the-Lightning-717-Tapes/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-29T23:06:52Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 10, 'music_genre_parent_id': 34, 'music_genre_name': 'Singer/Songwriter', 'music_genre_name_extended': 'Singer/Songwriter', 'music_genre_vanity': 'Singer-Songwriter'}}]}",CX
1441,216653039,Thot Shit,[],100,127616116,0,1,1,1,1,24,44569300,Thot Shit - Single,33909962,Megan Thee Stallion,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Megan-Thee-Stallion/Thot-Shit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T01:25:55Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",CX
1442,203205447,Levitating (feat. DaBaby),[],100,116305023,0,1,1,1,1,587,40235456,Levitating (feat. DaBaby),46525842,Dua Lipa feat. DaBaby,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Dua-Lipa-DaBaby/Levitating-DaBaby/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-04-24T02:42:00Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",CX
1443,215791500,Leave Before You Love Me (with Jonas Brothers),[],100,126904069,0,0,1,1,1,82,44253824,Leave Before You Love Me - Single,49222748,Marshmello feat. Jonas Brothers,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Marshmello-Jonas-Brothers/Leave-Before-You-Love-Me-with-Jonas-Brothers/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-21T12:08:38Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",CX
1444,217955481,Bad Habits,[],100,128751060,0,0,1,1,1,82,45063570,Bad Habits,49581672,Ed Sheeran,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Ed-Sheeran-1/Bad-Habits/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-26T06:14:08Z,{'music_genre_list': []},UM
1445,215209212,Fancy Like,[],100,126911332,0,0,1,1,0,12,44162802,Country Stuff,13865343,Walker Hayes,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Walker-Hayes/Fancy-Like/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-12T16:25:21Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",UM
1446,34053183,Have You Ever Seen the Rain,[],99,276145,0,0,1,1,1,5784,15499776,Chronicle: The 20 Greatest Hits,913,Creedence Clearwater Revival,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Creedence-Clearwater-Revival/Have-You-Ever-Seen-the-Rain/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-01-31T02:20:53Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]}",UM
1447,206779348,Lil Bit,[],100,116560744,0,1,1,1,1,38,41406915,Lil Bit - Single,46588026,Nelly feat. Florida Georgia Line,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Nelly-Florida-Georgia-Line/Lil-Bit/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2020-11-12T14:06:27Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}, {'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",UM
1448,215920329,good 4 u,[],100,126980016,0,1,1,1,1,88,44287242,SOUR,32153100,Olivia Rodrigo,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Olivia-Rodrigo/good-4-u-1/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-06-06T09:19:37Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 34, 'music_genre_parent_id': 0, 'music_genre_name': 'Music', 'music_genre_name_extended': 'Music', 'music_genre_vanity': 'Music'}}]}",UM
1449,211026310,Leave The Door Open,[],100,123186089,0,0,1,1,1,1170,42925518,Leave The Door Open - Single,48153589,Bruno Mars feat. Anderson .Paak & Silk Sonic,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,https://www.musixmatch.com/lyrics/Bruno-Mars-Anderson-Paak-Silk-Sonic/Leave-The-Door-Open/edit?utm_source=application&utm_campaign=api&utm_medium=beatrice%3A1409621979589,0,2021-05-03T21:17:41Z,"{'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}",UM
